job_title,job_url
Sektionschef inom m&#xE4;t- och provtekniska system,https://www.saab.com/career/job-opportunities/sektionschef-inom-mat--och-provtekniska-system
Product Sourcing Manager,https://www.saab.com/career/job-opportunities/product-sourcing-manager1
Manager System Design,https://www.saab.com/career/job-opportunities/manager-system-design
Verification Manager,https://www.saab.com/career/job-opportunities/verification-manager
Systems Engineer Sensor Systems,https://www.saab.com/career/job-opportunities/systems-engineer-sensor-systems
"Risk &amp; Opportunity Manager &#x2013; AEW&amp;C Prime, Programme Management",https://www.saab.com/career/job-opportunities/risk--opportunity-manager--aewc-prime-programme-management
Kontrollant och mont&#xF6;r inom elekronik,https://www.saab.com/career/job-opportunities/kontrollant-och-montor-inom-elekronik
Sektionschef till Saab Aeronautics &#x2013; Avioniksystem,https://www.saab.com/career/job-opportunities/sektionschef-till-saab-aeronautics--avioniksystem
Head of System Management,https://www.saab.com/career/job-opportunities/head-of-system-management
Teknisk projektledare f&#xF6;r framtida m&#xF6;jligheter p&#xE5; Saab!,https://www.saab.com/career/job-opportunities/teknisk-projektledare-for-framtida-mojligheter-pa-saab
Linjechef - Electronics Design,https://www.saab.com/career/job-opportunities/linjechef---electronics-design
Linjechef - Hardware Engineering and Maintenance,https://www.saab.com/career/job-opportunities/linjechef---hardware-engineering-and-maintenance
Engingeering Manager - Tactical Support PU EW,https://www.saab.com/career/job-opportunities/engingeering-manager---tactical-support-pu-ew
Underh&#xE5;lls- och Drifts&#xE4;kerhetsingenj&#xF6;r (ILS),https://www.saab.com/career/job-opportunities/underhalls--och-driftsakerhetsingenjor-ils
Capture Manager,https://www.saab.com/career/job-opportunities/capture-manager
Senior Systems Engineer,https://www.saab.com/career/job-opportunities/senior-systems-engineer2
Vill du jobba med verifiering och systemtest p&#xE5; Saab?,https://www.saab.com/career/job-opportunities/vill-du-jobba-med-verifiering-och-systemtest-pa-saab
Utbildare och utbildningssamordnare,https://www.saab.com/career/job-opportunities/utbildare-och-utbildningssamordnare1
Customer Quality Manager,https://www.saab.com/career/job-opportunities/customer-quality-manager1
Sektionschef - Qualification &amp; Integration,https://www.saab.com/career/job-opportunities/sektionschef---qualification--integration
Junior Underh&#xE5;lls- och Drifts&#xE4;kerhetsingenj&#xF6;r (ILS),https://www.saab.com/career/job-opportunities/junior-underhalls--och-driftsakerhetsingenjor-ils
Strategisk Ink&#xF6;pare inom flyg eftermarknad!,https://www.saab.com/career/job-opportunities/strategisk-inkopare-inom-flyg-eftermarknad
Systems Engineer,https://www.saab.com/career/job-opportunities/systems-engineer3
Product Support Manager,https://www.saab.com/career/job-opportunities/product-support-manager
Saab s&#xF6;ker erfarna ingenj&#xF6;rer,https://www.saab.com/career/job-opportunities/saab-soker-erfarna-ingenjorer1
Integrations- och verifieringsingenj&#xF6;rer,https://www.saab.com/career/job-opportunities/integrations--och-verifieringsingenjorer2
Linjechef inom Application,https://www.saab.com/career/job-opportunities/linjechef-inom-application
Tekniker,https://www.saab.com/career/job-opportunities/tekniker
Strategisk Ink&#xF6;pare,https://www.saab.com/career/job-opportunities/strategisk-inkopare3
ILS-Manager till Missile Systems,https://www.saab.com/career/job-opportunities/ils-manager-till-missile-systems
"Manager, Program Performance Management",https://www.saab.com/career/job-opportunities/manager-program-performance-management
Sektionschef Mechanical Design,https://www.saab.com/career/job-opportunities/sektionschef-mechanical-design
Elektronikkonstrukt&#xF6;r,https://www.saab.com/career/job-opportunities/elektronikkonstruktor1
Nu s&#xF6;ker vi en Cyber Security Engineer!,https://www.saab.com/career/job-opportunities/nu-soker-vi-en-cyber-security-engineer1
Systemingenj&#xF6;r inom Configuration Management,https://www.saab.com/career/job-opportunities/systemingenjor-inom-configuration-management1
Senior Data Engineers,https://www.saab.com/career/job-opportunities/senior-data-engineers
Senior AI Engineers,https://www.saab.com/career/job-opportunities/senior-ai-engineers
T&#xE5;l dina ettor och nollor vatten? Saab s&#xF6;ker erfarna mjukvaruingenj&#xF6;rer!,https://www.saab.com/career/job-opportunities/tal-dina-ettor-och-nollor-vatten-saab-soker-erfarna-mjukvaruingenjorer
"Senior System Architect - Networking @ Design, Surveillance",https://www.saab.com/career/job-opportunities/senior-system-architect---networking--design-surveillance
Mjukvaruutvecklare till Saab Underwater Systems,https://www.saab.com/career/job-opportunities/mjukvaruutvecklare-till-saab-underwater-systems
Produktionstekniker,https://www.saab.com/career/job-opportunities/produktionstekniker2
Systemingenj&#xF6;r till GlobalEye,https://www.saab.com/career/job-opportunities/systemingenjor-till-globaleye
&#xC4;ndringsledare,https://www.saab.com/career/job-opportunities/andringsledare
Materialingenj&#xF6;r med goda kunskaper i kemi,https://www.saab.com/career/job-opportunities/materialingenjor-med-goda-kunskaper-i-kemi
"Deputy Manager Projects and Planning, Surface radar production",https://www.saab.com/career/job-opportunities/deputy-manager-projects-and-planning-surface-radar-production
Project Manager,https://www.saab.com/career/job-opportunities/project-manager2
Kemikaliekoordinator,https://www.saab.com/career/job-opportunities/kemikaliekoordinator
Vi beh&#xF6;ver f&#xF6;rst&#xE4;rka v&#xE5;r systemtest-avdelning,https://www.saab.com/career/job-opportunities/vi-behover-forstarka-var-systemtest-avdelning
Lead Logistics Analyst,https://www.saab.com/career/job-opportunities/lead-logistics-analyst
Produktionsledare s&#xF6;kes till Missil Produktion i Karlskoga!,https://www.saab.com/career/job-opportunities/produktionsledare-sokes-till-missil-produktion-i-karlskoga
Mjukvaruarkitekt till Missiles Systems,https://www.saab.com/career/job-opportunities/mjukvaruarkitekt-till-missiles-systems
Systemingenj&#xF6;r Overall Design,https://www.saab.com/career/job-opportunities/systemingenjor-overall-design
Utvecklingsingenj&#xF6;r - t&#xE4;ndsystem till explosiver p&#xE5; Saab Underwater Systems,https://www.saab.com/career/job-opportunities/utvecklingsingenjor---tandsystem-till-explosiver-pa-saab-underwater-systems
ILS-ingenj&#xF6;r Overall Design,https://www.saab.com/career/job-opportunities/ils-ingenjor-overall-design
Autonomous Systems Lead,https://www.saab.com/career/job-opportunities/autonomous-systems-lead
Systems&#xE4;kerhetsingenj&#xF6;r,https://www.saab.com/career/job-opportunities/systemsakerhetsingenjor
Software Developer - SAFE Core,https://www.saab.com/career/job-opportunities/software-developer---safe-core
Nyexade och erfarna ber&#xE4;kningsingenj&#xF6;rer inom h&#xE5;llfasthet s&#xF6;kes till Advanced Platforms,https://www.saab.com/career/job-opportunities/nyexade-och-erfarna-berakningsingenjorer-inom-hallfasthet-sokes-till-advanced-platforms
Produktionsteknisk chef s&#xF6;kes till Saab Dynamics,https://www.saab.com/career/job-opportunities/produktionsteknisk-chef-sokes-till-saab-dynamics
M&#xE4;ttekniker,https://www.saab.com/career/job-opportunities/mattekniker
Senior Field Service Representative,https://www.saab.com/career/job-opportunities/senior-field-service-representative
Windows Systemadministrat&#xF6;r till Aeronautics IT,https://www.saab.com/career/job-opportunities/windows-systemadministrator-till-aeronautics-it
Wissenschaftlicher Mitarbeiter Data Science / Physik 80-100% (m/w/d),https://www.saab.com/career/job-opportunities/wissenschaftlicher-mitarbeiter-data-science--physik-80-100-mwd
Erfarna konstrukt&#xF6;rer s&#xF6;kes till Advanced Platforms,https://www.saab.com/career/job-opportunities/erfarna-konstruktorer-sokes-till-advanced-platforms
Ansvarig inom kvalitet och Business Support,https://www.saab.com/career/job-opportunities/ansvarig-inom-kvalitet-och-business-support
Erfaren mjukvaruutvecklare till Saab!,https://www.saab.com/career/job-opportunities/erfaren-mjukvaruutvecklare-till-saab
Teknisk projektledare/apparatingenj&#xF6;r,https://www.saab.com/career/job-opportunities/teknisk-projektledareapparatingenjor
Mjukvaruutvecklare,https://www.saab.com/career/job-opportunities/mjukvaruutvecklare
Controller till Saab!,https://www.saab.com/career/job-opportunities/controller-till-saab
Head of Site and Technical Security,https://www.saab.com/career/job-opportunities/head-of-site-and-technical-security
Software Developer (C&#x2B;&#x2B; / Real-Time / High-Performance),https://www.saab.com/career/job-opportunities/software-developer-c--real-time--high-performance1
HR Business Partner,https://www.saab.com/career/job-opportunities/hr-business-partner
Sektionschef PMO,https://www.saab.com/career/job-opportunities/sektionschef-pmo
Kvalitetsingenj&#xF6;r inom industrialisering Saab Dynamics,https://www.saab.com/career/job-opportunities/kvalitetsingenjor-inom-industrialisering-saab-dynamics
Systemutveckling av pilotutrustning till Gripen,https://www.saab.com/career/job-opportunities/systemutveckling-av-pilotutrustning-till-gripen1
Quality &amp; Safety Specialist,https://www.saab.com/career/job-opportunities/quality--safety-specialist
Lead Software Engineer,https://www.saab.com/career/job-opportunities/lead-software-engineer1
Mekanikkonstrukt&#xF6;r,https://www.saab.com/career/job-opportunities/mekanikkonstruktor1
Chef st&#xF6;dteam Gripen,https://www.saab.com/career/job-opportunities/chef-stodteam-gripen
Integration Engineer,https://www.saab.com/career/job-opportunities/integration-engineer
Systemverifierare inom flygburna spaningsradarsystem Globaleye AEW&amp;C,https://www.saab.com/career/job-opportunities/systemverifierare-inom-flygburna-spaningsradarsystem-globaleye-aewc
DevOps-utvecklare med fokus p&#xE5; f&#xF6;rb&#xE4;ttringar,https://www.saab.com/career/job-opportunities/devops-utvecklare-med-fokus-pa-forbattringar1
Sektionschef elektronik,https://www.saab.com/career/job-opportunities/sektionschef-elektronik1
Senior Embeded Software Engineer for Space,https://www.saab.com/career/job-opportunities/senior-embeded-software-engineer-for-space
DevOps engineer,https://www.saab.com/career/job-opportunities/devops-engineer1
Utvecklingsingenj&#xF6;r med elkunskap,https://www.saab.com/career/job-opportunities/utvecklingsingenjor-med-elkunskap
Customer Lead System Engineer,https://www.saab.com/career/job-opportunities/customer-lead-system-engineer
Projektkontorschef,https://www.saab.com/career/job-opportunities/projektkontorschef
Underh&#xE5;llsingenj&#xF6;r flygplanselektronik,https://www.saab.com/career/job-opportunities/underhallsingenjor-flygplanselektronik
Embedded Software Designer,https://www.saab.com/career/job-opportunities/embedded-software-designer
Human Resources Business Partner,https://www.saab.com/career/job-opportunities/human-resources-business-partner
Provare,https://www.saab.com/career/job-opportunities/provare
"Strategisk ink&#xF6;pare, JAS 39 Gripen Eftermarknad",https://www.saab.com/career/job-opportunities/strategisk-inkopare-jas-39-gripen-eftermarknad
Windows-guru,https://www.saab.com/career/job-opportunities/windows-guru
Systemingenj&#xF6;r inom informationss&#xE4;kerhet,https://www.saab.com/career/job-opportunities/systemingenjor-inom-informationssakerhet
Erfaren systemingenj&#xF6;r,https://www.saab.com/career/job-opportunities/erfaren-systemingenjor
Sektionschef Underh&#xE5;ll &#x2013; Forma framtidens underh&#xE5;ll och s&#xE4;kra driften p&#xE5; Saab,https://www.saab.com/career/job-opportunities/sektionschef-underhall--forma-framtidens-underhall-och-sakra-driften-pa-saab
Mjukvaruutvecklare med ledarskapsambitioner inom undervattenssystem,https://www.saab.com/career/job-opportunities/mjukvaruutvecklare-med-ledarskapsambitioner-inom-undervattenssystem1
Product Sales Responsible (PSR) - Gripen,https://www.saab.com/career/job-opportunities/product-sales-responsible-psr---gripen1
Talent Acquisition Professional,https://www.saab.com/career/job-opportunities/talent-acquisition-professional1
AI &amp; Data Lead Architect,https://www.saab.com/career/job-opportunities/ai--data-lead-architect
AI &amp; Data Product Manager,https://www.saab.com/career/job-opportunities/ai--data-product-manager
"Director Land and Air Business Development, Denmark",https://www.saab.com/career/job-opportunities/director-land-and-air-business-development-denmark
Projektleiter Entwicklung Gefechtsk&#xF6;pfe 80-100% (m/w/d),https://www.saab.com/career/job-opportunities/projektleiter-entwicklung-gefechtskopfe-80-100-mwd
Senior Supplier Quality Engineer,https://www.saab.com/career/job-opportunities/senior-supplier-quality-engineer1
Systemingenj&#xF6;r radiotransmission inriktning satcom,https://www.saab.com/career/job-opportunities/systemingenjor-radiotransmission-inriktning-satcom
Systemingenj&#xF6;r - Radiotransmission,https://www.saab.com/career/job-opportunities/systemingenjor---radiotransmission
Lead Engineering Technician,https://www.saab.com/career/job-opportunities/lead-engineering-technician
"Project Manager, Industrialisation",https://www.saab.com/career/job-opportunities/project-manager-industrialisation
Projektledare Gripen E/F,https://www.saab.com/career/job-opportunities/projektledare-gripen-ef
Teknisk koordinator till v&#xE5;r elektroniksektion,https://www.saab.com/career/job-opportunities/teknisk-koordinator-till-var-elektroniksektion
Head of Product Unit &#x2013; BU Underwater Systems,https://www.saab.com/career/job-opportunities/head-of-product-unit--bu-underwater-systems
Applikationstekniker inom Linux,https://www.saab.com/career/job-opportunities/applikationstekniker-inom-linux
Strategisk ink&#xF6;pare Saab Naval,https://www.saab.com/career/job-opportunities/strategisk-inkopare-saab-naval
"Test- och verifieringsledare, Globaleye",https://www.saab.com/career/job-opportunities/test--och-verifieringsledare-globaleye
Test &amp; Lab Infrastructure Engineer till GlobalEye,https://www.saab.com/career/job-opportunities/test--lab-infrastructure-engineer-till-globaleye
Kvalitetsingenj&#xF6;r Saab Dynamics,https://www.saab.com/career/job-opportunities/kvalitetsingenjor-saab-dynamics
Projektledare &#x2013; nyfiken p&#xE5; oss?,https://www.saab.com/career/job-opportunities/projektledare--nyfiken-pa-oss
Lead Test Engineer,https://www.saab.com/career/job-opportunities/lead-test-engineer
Buyer-Commodity Professional,https://www.saab.com/career/job-opportunities/buyer-commodity-professional
"Head of strategy and technology, Industrialisation",https://www.saab.com/career/job-opportunities/head-of-strategy-and-technology-industrialisation
Junior Projektledare - Fighter Simulation &amp; Support Systems,https://www.saab.com/career/job-opportunities/junior-projektledare---fighter-simulation--support-systems
Senior Full Stack Developer (m/w/d),https://www.saab.com/career/job-opportunities/senior-full-stack-developer-mwd
Kontraktsansvarig till eftermarknadsgrupp p&#xE5; Saab Dynamics s&#xF6;kes!,https://www.saab.com/career/job-opportunities/kontraktsansvarig-till-eftermarknadsgrupp-pa-saab-dynamics-sokes
Elektroniksystemingenj&#xF6;r,https://www.saab.com/career/job-opportunities/elektroniksystemingenjor
Senior Electrical Engineer - Missile Systems,https://www.saab.com/career/job-opportunities/senior-electrical-engineer---missile-systems
Teknikledare Produktionsteknik SB,https://www.saab.com/career/job-opportunities/teknikledare-produktionsteknik-sb
Softwareentwickler Full Stack R-ESM (m/w/d),https://www.saab.com/career/job-opportunities/softwareentwickler-full-stack-r-esm-mwd
DevOps/AI Tech Lead &#x2013; Var med och forma framtidens utvecklingsmilj&#xF6; f&#xF6;r Gripen,https://www.saab.com/career/job-opportunities/devopsai-tech-lead--var-med-och-forma-framtidens-utvecklingsmiljo-for-gripen
Lead Stress Engineer,https://www.saab.com/career/job-opportunities/lead-stress-engineer
CAM-beredare Saab Dynamics,https://www.saab.com/career/job-opportunities/cam-beredare-saab-dynamics
Lead Program Performance Management Analyst,https://www.saab.com/career/job-opportunities/lead-program-performance-management-analyst1
Vi s&#xF6;ker kvalitetstekniker &#x2013; Avs&#xE4;ndning &amp; Farligt Gods,https://www.saab.com/career/job-opportunities/vi-soker-kvalitetstekniker--avsandning--farligt-gods
Produktionstekniker,https://www.saab.com/career/job-opportunities/produktionstekniker1
Teknikledare Produktionsteknik EL,https://www.saab.com/career/job-opportunities/teknikledare-produktionsteknik-el
Produktledare - Ytstridsfartyg,https://www.saab.com/career/job-opportunities/produktledare---ytstridsfartyg
Lead Supplier Program Manager,https://www.saab.com/career/job-opportunities/lead-supplier-program-manager
Produktionstekniker JAS 39 Gripen,https://www.saab.com/career/job-opportunities/produktionstekniker-jas-39-gripen2
IT Service Coordinator - Digital Workspace,https://www.saab.com/career/job-opportunities/it-service-coordinator---digital-workspace
Kontrollberedare Svets,https://www.saab.com/career/job-opportunities/kontrollberedare-svets
Avdelningschef,https://www.saab.com/career/job-opportunities/avdelningschef
Compensation &amp; Benefits Specialist,https://www.saab.com/career/job-opportunities/compensation--benefits-specialist
Kvalitetstekniker,https://www.saab.com/career/job-opportunities/kvalitetstekniker
Gruppchef inom flygplansunderh&#xE5;ll,https://www.saab.com/career/job-opportunities/gruppchef-inom-flygplansunderhall
Erfaren elektroniksystemutvecklare,https://www.saab.com/career/job-opportunities/erfaren-elektroniksystemutvecklare
Hj&#xE4;lp oss att forma framtidens mjukvaruutvecklingsverktyg,https://www.saab.com/career/job-opportunities/hjalp-oss-att-forma-framtidens-mjukvaruutvecklingsverktyg
Vapensystemingenj&#xF6;r JAS 39 Gripen,https://www.saab.com/career/job-opportunities/vapensystemingenjor-jas-39-gripen
Agil f&#xF6;r&#xE4;ndringsledare med fokus p&#xE5; verksamhetsutveckling till Saab,https://www.saab.com/career/job-opportunities/agil-forandringsledare-med-fokus-pa-verksamhetsutveckling-till-saab
Maintenance Program Engineer,https://www.saab.com/career/job-opportunities/maintenance-program-engineer
Kvalitetsingenj&#xF6;r med fokus p&#xE5; kvalitet och st&#xE4;ndiga f&#xF6;rb&#xE4;ttringar,https://www.saab.com/career/job-opportunities/kvalitetsingenjor-med-fokus-pa-kvalitet-och-standiga-forbattringar
Technical Project Manager,https://www.saab.com/career/job-opportunities/technical-project-manager
Integrationsutvecklare (AIS) &#x2013; f&#xF6;r dig som vill bygga framtidens l&#xF6;sningar p&#xE5; riktigt!,https://www.saab.com/career/job-opportunities/integrationsutvecklare-ais--for-dig-som-vill-bygga-framtidens-losningar-pa-riktigt
Senior Embedded Software Engineer till Saab Dynamics,https://www.saab.com/career/job-opportunities/senior-embedded-software-engineer-till-saab-dynamics
Elschemakonstrukt&#xF6;r Gripen,https://www.saab.com/career/job-opportunities/elschemakonstruktor-gripen
Business Development Manager EW (m/w/d),https://www.saab.com/career/job-opportunities/business-development-manager-ew-mwd
Frontend Developer (m/w/d),https://www.saab.com/career/job-opportunities/frontend-developer-mwd
Engineering Business Process Improvement Manager,https://www.saab.com/career/job-opportunities/engineering-business-process-improvement-manager
ILS ingenj&#xF6;r,https://www.saab.com/career/job-opportunities/ils-ingenjor2
Systemingenj&#xF6;r med verifieringsfokus,https://www.saab.com/career/job-opportunities/systemingenjor-med-verifieringsfokus
Ytbehandlare med kompositerfarenhet,https://www.saab.com/career/job-opportunities/ytbehandlare-med-kompositerfarenhet
Senior Supplier Program Manager,https://www.saab.com/career/job-opportunities/senior-supplier-program-manager
"Master&#x2019;s Thesis, 30-45 HP: Scientific Machine Learning for Physics-Informed Inverse Problems in SAR imaging",https://www.saab.com/career/job-opportunities/masters-thesis-30-45-hp-scientific-machine-learning-for-physics-informed-inverse-problems-in-sar-imaging
Lean Transformation &amp; Operational Excellence Manager 80&#x2013;100% (m/w/d),https://www.saab.com/career/job-opportunities/lean-transformation--operational-excellence-manager-80100-mwd
Mjukvaruutvecklare till planeringssystem,https://www.saab.com/career/job-opportunities/mjukvaruutvecklare-till-planeringssystem1
Senior Staff Radar Integration &amp; Test Engineer,https://www.saab.com/career/job-opportunities/senior-staff-radar-integration--test-engineer
SAAB Underwater Systems s&#xF6;ker Senior Mjukvarutestare,https://www.saab.com/career/job-opportunities/saab-underwater-systems-soker-senior-mjukvarutestare
Underh&#xE5;llstekniker,https://www.saab.com/career/job-opportunities/underhallstekniker1
Produktionstekniker,https://www.saab.com/career/job-opportunities/produktionstekniker
Associate Radar Integration &amp; Test Engineer,https://www.saab.com/career/job-opportunities/associate-radar-integration--test-engineer1
Senior Industrial Engineer,https://www.saab.com/career/job-opportunities/senior-industrial-engineer2
Saab s&#xF6;ker erfarna Mjukvaruingenj&#xF6;rer!,https://www.saab.com/career/job-opportunities/saab-soker-erfarna-mjukvaruingenjorer2
Facility Operations Manager,https://www.saab.com/career/job-opportunities/facility-operations-manager
"Systemingenj&#xF6;r inom Reglerteknik, AI och Autonomi",https://www.saab.com/career/job-opportunities/systemingenjor-inom-reglerteknik-ai-och-autonomi1
IT Manager - Chef f&#xF6;r IT Projektledare,https://www.saab.com/career/job-opportunities/it-manager---chef-for-it-projektledare
Production Engineer 80&#x2013;100% (m/w/d),https://www.saab.com/career/job-opportunities/production-engineer-80100-mwd
CNC-Operator / Polymechaniker 100% (m/w/d),https://www.saab.com/career/job-opportunities/cnc-operator--polymechaniker-100-mwd1
Software Test Engineer (m/w/d),https://www.saab.com/career/job-opportunities/software-test-engineer-mwd
H&#xE5;rdvarutestare till Gripens utvecklingssimulatorer,https://www.saab.com/career/job-opportunities/hardvarutestare-till-gripens-utvecklingssimulatorer
Underh&#xE5;llstekniker,https://www.saab.com/career/job-opportunities/underhallstekniker
Projektledare till Vidmakth&#xE5;llande sj&#xF6;m&#xE5;lsrobot RBS15,https://www.saab.com/career/job-opportunities/projektledare-till-vidmakthallande-sjomalsrobot-rbs15
Senior Staff Systems Engineer,https://www.saab.com/career/job-opportunities/senior-staff-systems-engineer
"Director, Systems Engineering, Integration and Test (SEIT)",https://www.saab.com/career/job-opportunities/director-systems-engineering-integration-and-test-seit
"Director, Hardware Engineering",https://www.saab.com/career/job-opportunities/director-hardware-engineering
Lead Data Informatics Analyst / Lead Program Performance Analyst,https://www.saab.com/career/job-opportunities/lead-data-informatics-analyst--lead-program-performance-analyst
Project Quality Manager,https://www.saab.com/career/job-opportunities/project-quality-manager1
FPGA System Architect (m/w/d),https://www.saab.com/career/job-opportunities/fpga-system-architect-mwd
Dags f&#xF6;r nya utmaningar? S&#xF6;k rollen som Operat&#xF6;r!,https://www.saab.com/career/job-opportunities/dags-for-nya-utmaningar-sok-rollen-som-operator1
Radar Integration &amp; Test Engineer,https://www.saab.com/career/job-opportunities/radar-integration--test-engineer1
IFS Application Analyst,https://www.saab.com/career/job-opportunities/ifs-application-analyst1
Systemutvecklare,https://www.saab.com/career/job-opportunities/systemutvecklare1
Systemingenj&#xF6;r med h&#xE5;rdvarufokus till framtidens flygande system,https://www.saab.com/career/job-opportunities/systemingenjor-med-hardvarufokus-till-framtidens-flygande-system
Produktionstekniker JAS 39 Gripen,https://www.saab.com/career/job-opportunities/produktionstekniker-jas-39-gripen1
Kompositoperat&#xF6;r s&#xF6;kes till Malmsl&#xE4;tt!,https://www.saab.com/career/job-opportunities/kompositoperator-sokes-till-malmslatt
Rackbuilder,https://www.saab.com/career/job-opportunities/rackbuilder
Kontrollberedare el,https://www.saab.com/career/job-opportunities/kontrollberedare-el
Assembler,https://www.saab.com/career/job-opportunities/assembler
Provningsingenj&#xF6;r/Provningsledare &#x2013; systemprovning inom Ground Combat!,https://www.saab.com/career/job-opportunities/provningsingenjorprovningsledare--systemprovning-inom-ground-combat
Compliance Officer IT-/informationss&#xE4;kerhet &amp; signalskydd,https://www.saab.com/career/job-opportunities/compliance-officer-it-informationssakerhet--signalskydd
Mjukvaruutvecklare embedded,https://www.saab.com/career/job-opportunities/mjukvaruutvecklare-embedded
"Elektriker, Saab Musk&#xF6;",https://www.saab.com/career/job-opportunities/elektriker-saab-musko
Senior Avionics Requirements Engineer,https://www.saab.com/career/job-opportunities/senior-avionics-requirements-engineer
Mjukvaruarkitekt,https://www.saab.com/career/job-opportunities/mjukvaruarkitekt
"Manager, Contract Management Gripen",https://www.saab.com/career/job-opportunities/manager-contract-management-gripen
Fachspezialist Personalsicherheit &amp; Pr&#xE4;vention 40-60% (w/m/d),https://www.saab.com/career/job-opportunities/fachspezialist-personalsicherheit--pravention-40-60-wmd
Avionics Software Verification Engineer,https://www.saab.com/career/job-opportunities/avionics-software-verification-engineer
Software and Test Developer for Embedded Systems,https://www.saab.com/career/job-opportunities/software-and-test-developer-for-embedded-systems
Join Our Test Team &#x2013; Multiple Roles Available,https://www.saab.com/career/job-opportunities/join-our-test-team--multiple-roles-available
Kablagekonstrukt&#xF6;r till Saab Naval,https://www.saab.com/career/job-opportunities/kablagekonstruktor-till-saab-naval
Saab s&#xF6;ker junior ingenj&#xF6;r inom elektronik!,https://www.saab.com/career/job-opportunities/saab-soker-junior-ingenjor-inom-elektronik
Ingenj&#xF6;r inom systems&#xE4;kerhet,https://www.saab.com/career/job-opportunities/ingenjor-inom-systemsakerhet
"Manager, Customer Service",https://www.saab.com/career/job-opportunities/manager-customer-service
Strategisk Ink&#xF6;pare till Saab Dynamics,https://www.saab.com/career/job-opportunities/strategisk-inkopare-till-saab-dynamics
Senior Assembler,https://www.saab.com/career/job-opportunities/senior-assembler1
Procurement Support,https://www.saab.com/career/job-opportunities/procurement-support
Quality Coordinator,https://www.saab.com/career/job-opportunities/quality-coordinator1
"Sr. Director, Product Management",https://www.saab.com/career/job-opportunities/sr.-director-product-management
Software Tester - Avionic Systems,https://www.saab.com/career/job-opportunities/software-tester---avionic-systems
Teamledare inom mekanik,https://www.saab.com/career/job-opportunities/teamledare-inom-mekanik1
Kvalitetsingenj&#xF6;r till Saab Dynamics,https://www.saab.com/career/job-opportunities/kvalitetsingenjor-till-saab-dynamics1
Produktionstekniker till Saab Dynamics,https://www.saab.com/career/job-opportunities/produktionstekniker-till-saab-dynamics
Mjukvaruingenj&#xF6;r,https://www.saab.com/career/job-opportunities/mjukvaruingenjor
Saab s&#xF6;ker erfarna Mjukvaruingenj&#xF6;rer!,https://www.saab.com/career/job-opportunities/saab-soker-erfarna-mjukvaruingenjorer1
Saab s&#xF6;ker erfarna ingenj&#xF6;rer inom mekanik!,https://www.saab.com/career/job-opportunities/saab-soker-erfarna-ingenjorer-inom-mekanik1
R&#xF6;rmont&#xF6;r,https://www.saab.com/career/job-opportunities/rormontor1
Initiativbewerbung (m/w/d),https://www.saab.com/career/job-opportunities/initiativbewerbung-mwd
Senior Systems Engineer,https://www.saab.com/career/job-opportunities/senior-systems-engineer
Saab s&#xF6;ker erfarna systemingenj&#xF6;rer!,https://www.saab.com/career/job-opportunities/saab-soker-erfarna-systemingenjorer
Senior mekanikkonstrukt&#xF6;r till Ground Combat,https://www.saab.com/career/job-opportunities/senior-mekanikkonstruktor-till-ground-combat
Mekaniker,https://www.saab.com/career/job-opportunities/mekaniker
"Medarbetare till pl&#xE5;t och svetsverkstaden, Saab Musk&#xF6;",https://www.saab.com/career/job-opportunities/medarbetare-till-plat-och-svetsverkstaden-saab-musko
Saab s&#xF6;ker erfarna ingenj&#xF6;rer inom elektronik!,https://www.saab.com/career/job-opportunities/saab-soker-erfarna-ingenjorer-inom-elektronik1
Vill du utveckla framtidens underh&#xE5;ll? Vi s&#xF6;ker flera underh&#xE5;llsingenj&#xF6;rer,https://www.saab.com/career/job-opportunities/vill-du-utveckla-framtidens-underhall-vi-soker-flera-underhallsingenjorer
Saab s&#xF6;ker erfarna ingenj&#xF6;rer inom elektronik!,https://www.saab.com/career/job-opportunities/saab-soker-erfarna-ingenjorer-inom-elektronik
(Senior) Software Developer (m/w/d),https://www.saab.com/career/job-opportunities/senior-software-developer-mwd
Betriebsmechaniker 80-100% (w/m/d),https://www.saab.com/career/job-opportunities/betriebsmechaniker-80-100-wmd
Vi s&#xF6;ker nu fler kvalitestekniker till produktion,https://www.saab.com/career/job-opportunities/vi-soker-nu-fler-kvalitestekniker-till-produktion
Omr&#xE5;desansvarig Precision Fires,https://www.saab.com/career/job-opportunities/omradesansvarig-precision-fires
Elektronikingenj&#xF6;r med ledarskapsambitioner!,https://www.saab.com/career/job-opportunities/elektronikingenjor-med-ledarskapsambitioner
Mitarbeitende Fertigung und Montage 100% (w/m/d),https://www.saab.com/career/job-opportunities/mitarbeitende-fertigung-und-montage-100-wmd
Saab s&#xF6;ker erfarna ingenj&#xF6;rer inom mekanik!,https://www.saab.com/career/job-opportunities/saab-soker-erfarna-ingenjorer-inom-mekanik
IT-Techniker im Customer Service (m/w/d),https://www.saab.com/career/job-opportunities/it-techniker-im-customer-service-mwd
Saab s&#xF6;ker erfarna ingenj&#xF6;rer inom mjukvara!,https://www.saab.com/career/job-opportunities/saab-soker-erfarna-ingenjorer-inom-mjukvara1
Wissenschaftlicher Mitarbeiter Analytik 100% (w/m/d),https://www.saab.com/career/job-opportunities/wissenschaftlicher-mitarbeiter-analytik-100-wmd
Mjukvaruutvecklare till flyg och testsystem!,https://www.saab.com/career/job-opportunities/mjukvaruutvecklare-till-flyg-och-testsystem
